OBJECTID,PRO_COM,SEZ,TIPO_LOC,SEZ2011,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis
52968,15146,1107,1,151460001107,9605.72659192,394.242777865,102,43,5,5.26
52976,15146,1115,1,151460001115,8960.93553976,379.843536116,422,43,58,15.26
52980,15146,1119,1,151460001119,11400.8130479,484.87993951,118,43,30,27.27
52986,15146,1125,1,151460001125,5110.98183092,300.666947141,137,43,11,8.66
52991,15146,1130,1,151460001130,5610.70201908,310.819484395,116,43,27,25.23
52996,15146,1135,1,151460001135,11819.165887,448.407625404,252,43,47,18.95
53003,15146,1142,1,151460001142,8455.58477628,375.888802401,42,43,4,13.33
53004,15146,1143,1,151460001143,9096.99480256,385.438146594,134,43,57,41.3
53081,15146,1253,1,151460001253,443621.028652,2694.3680965,0,43,25,3.3
53083,15146,1263,1,151460001263,111211.451338,1996.81210478,635,43,40,6.44
53086,15146,1270,1,151460001270,13988.9438172,916.74198678,262,43,50,22.73
52848,15146,930,1,151460000930,22918.3005316,685.645489969,213,44,19,8.3
52850,15146,932,1,151460000932,76991.9659475,1284.83862693,285,44,63,22.58
53035,15146,1203,1,151460001203,52485.7775573,1349.64960438,66,44,16,23.88
53042,15146,1210,1,151460001210,12479.0307334,472.005673118,44,44,8,19.05
53043,15146,1211,1,151460001211,39857.0117447,808.170782177,277,44,51,16.35
53048,15146,1216,1,151460001216,11407.4840798,457.757432908,163,44,24,14.46
53049,15146,1217,1,151460001217,24401.8863491,625.277639379,102,44,33,35.11
54580,15146,794,1,151460000794,3575.77049352,275.115708917,44,44,2,6.25
52048,15146,787,1,151460000787,24870.1049392,839.529711486,151,44,12,7.74
53032,15146,1198,1,151460001198,16103.8502812,673.837813372,168,44,14,8.75
53053,15146,1221,1,151460001221,14391.9505045,497.128744363,380,44,84,20.95
53062,15146,1230,1,151460001230,13469.2707633,497.626193087,14,44,3,30
53080,15146,1250,1,151460001250,4993.1916396,307.712591722,4,44,0,0
54535,15146,1200,1,151460001200,7797.74145144,430.726609719,310,44,8,2.93
53008,15146,1147,1,151460001147,14642.053214,520.432279127,404,45,31,7.89
53012,15146,1151,1,151460001151,14515.2944299,504.265055018,136,45,20,15.38
53027,15146,1167,1,151460001167,6941.19183836,387.007729007,286,45,36,12.24
53030,15146,1170,1,151460001170,8492.0702084,402.168462722,120,45,7,6.6
53040,15146,1208,1,151460001208,25421.0807022,694.250161029,386,45,12,3.24
53047,15146,1215,1,151460001215,5243.35614156,289.647938208,291,45,67,22.79
53068,15146,1237,1,151460001237,15134.8128221,512.095631027,68,45,11,15.49
53075,15146,1244,1,151460001244,32115.5697198,719.622009532,24,45,5,22.73
49681,15146,1181,1,151460001181,12918.8510418,472.115843442,191,45,10,5.38
49683,15146,1183,1,151460001183,2769.89782568,233.925502982,19,45,1,4.35
49689,15146,1189,1,151460001189,3325.58950302,231.360026062,11,45,3,18.75
52853,15146,938,1,151460000938,13337.9956102,597.700150942,300,45,9,3.13
53007,15146,1146,1,151460001146,11541.5766784,497.371500462,237,45,29,10.07
53021,15146,1161,1,151460001161,6126.92574296,392.024125655,242,45,77,35.98
53029,15146,1169,1,151460001169,8761.91438984,376.749296654,102,45,4,4.4
53051,15146,1219,1,151460001219,9939.70340716,402.146834417,223,45,17,8.85
53066,15146,1235,1,151460001235,7994.47918268,368.559691955,21,45,0,0
53069,15146,1238,1,151460001238,9410.37267488,394.733190672,28,45,2,7.69
53071,15146,1240,1,151460001240,13263.1415439,482.749350905,6,45,0,0
53074,15146,1243,1,151460001243,16543.1901831,529.286679813,6,45,0,0
50406,15146,5847,1,151460005847,24404.2731656,747.723983015,485,46,158,33.19
50106,15146,5913,1,151460005913,10456.564895,510.926903527,198,47,15,7.89
50113,15146,5920,1,151460005920,13853.6560208,472.835530355,399,47,9,2.41
50434,15146,5879,1,151460005879,18838.4500856,664.880100292,295,47,76,26.95
50444,15146,5889,1,151460005889,70653.4156293,1119.11594022,7,47,0,0
50448,15146,5894,1,151460005894,15168.4603453,510.792367517,94,47,0,0
50449,15146,5895,1,151460005895,17064.4433418,531.279095661,1,47,0,0
50459,15146,5906,1,151460005906,28090.970011,836.966220054,400,47,19,4.83
50462,15146,5909,1,151460005909,8496.77601752,389.378962731,423,47,33,8.17
50469,15146,5941,1,151460005941,19648.817137,605.947873755,499,47,9,1.8
50474,15146,5946,1,151460005946,7991.31333072,369.301108824,340,47,20,6.19
50475,15146,5947,1,151460005947,7808.05428384,354.106039068,271,47,52,19.55
51508,15146,5897,1,151460005897,30729.1908095,792.111595365,554,47,111,23.03
50425,15146,5869,1,151460005869,7217.63632864,423.890327905,131,48,4,3.03
50427,15146,5871,1,151460005871,14665.932786,489.656888949,411,48,4,1.03
50501,15146,5974,1,151460005974,11552.6572694,443.159553382,26,48,0,0
50510,15146,5983,1,151460005983,17181.8803429,564.679400442,59,48,3,5.17
50513,15146,5986,1,151460005986,12200.818199,503.738874891,399,48,66,20.12
50514,15146,5987,1,151460005987,8981.33686336,469.168234136,225,48,23,10.31
50515,15146,5988,1,151460005988,15531.402812,500.128812833,286,48,40,13.99
50527,15146,6002,1,151460006002,20206.9392546,606.540949292,184,48,1,0.56
54314,15146,6050,1,151460006050,12966.9886982,503.863832928,261,48,24,9.56
54639,15146,5969,1,151460005969,11731.589559,451.069269863,282,48,16,5.99
50031,15146,5552,1,151460005552,23925.2769072,854.035817187,295,49,32,10.96
50035,15146,5556,1,151460005556,9459.25581696,430.294638648,159,49,12,9.23
50036,15146,5557,1,151460005557,35221.569245,864.579286804,532,49,162,32.93
50047,15146,5568,1,151460005568,11836.0095522,492.003607695,440,49,266,59.11
50066,15146,5587,1,151460005587,6023.45618964,320.299060643,222,49,95,49.22
50073,15146,5594,1,151460005594,6959.93666922,482.675276085,296,49,70,27.78
50074,15146,5595,1,151460005595,5821.84323496,369.007574109,556,49,242,48.5
50079,15146,5600,1,151460005600,24288.9521978,1120.92093119,480,49,89,18.98
49981,15146,5501,1,151460005501,25980.4526753,840.658764449,485,50,114,25.39
49984,15146,5504,1,151460005504,21906.7871211,597.930322922,6,50,0,0
50001,15146,5521,1,151460005521,13541.8719378,675.19474529,280,50,66,25.88
50006,15146,5526,1,151460005526,7130.76187256,474.724643826,246,50,70,29.54
50025,15146,5545,1,151460005545,16051.4684608,591.944686842,361,50,147,39.84
50086,15146,5607,1,151460005607,3878.98578584,252.216300983,294,50,26,10.04
50092,15146,5613,1,151460005613,28033.355286,673.587589011,29,50,1,3.45
50094,15146,5615,1,151460005615,10117.2845222,498.19874022,40,50,11,28.95
50101,15146,5622,1,151460005622,73311.118095,1209.33253382,75,50,31,43.66
50251,15146,5683,1,151460005683,219620.199798,1989.64654333,114,51,60,59.41
50253,15146,5685,1,151460005685,30626.488828,933.147145414,198,51,72,39.56
50255,15146,5687,1,151460005687,37880.8497881,779.618362764,288,51,60,19.93
50264,15146,5696,1,151460005696,8180.07595747,401.697673424,66,51,37,44.58
50277,15146,5709,1,151460005709,57251.4150602,1011.66463347,0,51,0,0
50286,15146,5718,1,151460005718,19739.746809,569.077415781,276,51,69,23.55
50306,15146,5738,1,151460005738,2655.04553544,241.285344159,74,51,6,8.11
50310,15146,5742,1,151460005742,8388.17777296,398.033778286,144,51,9,6.62
50330,15146,5762,1,151460005762,11630.0081257,435.441393885,307,52,79,25.08
50333,15146,5765,1,151460005765,11575.6680218,457.720781573,142,52,56,37.58
50337,15146,5769,1,151460005769,6080.59229372,339.525111588,107,52,4,3.42
50339,15146,5771,1,151460005771,4356.49591368,306.890985628,203,52,26,11.76
50359,15146,5794,1,151460005794,20968.4481636,577.535749712,378,52,54,13.95
50371,15146,5807,1,151460005807,13702.7757244,610.22170732,525,52,70,14.96
50383,15146,5820,1,151460005820,9551.38397432,413.971360438,105,52,0,0
50385,15146,5824,1,151460005824,55017.482705,1252.62675541,551,52,77,12.26
54749,15146,6046,1,151460006046,23646.6679016,656.925824775,2,52,0,0
50231,15146,5662,1,151460005662,31093.2404501,784.425120593,812,53,246,31.7
50235,15146,5666,1,151460005666,33607.4960482,751.926574317,39,53,0,0
50238,15146,5669,1,151460005669,59734.7382974,1147.67067478,111,53,1,1.15
50239,15146,5670,1,151460005670,440949.172392,2691.4192046,77,53,4,6.25
50245,15146,5676,1,151460005676,27999.7277064,697.434193313,285,53,35,11.51
51497,15146,5636,1,151460005636,28228.4458792,925.660289312,40,53,0,0
51517,15146,5641,1,151460005641,60843.134672,1433.01699699,0,53,0,0
51032,15146,4694,1,151460004694,8645.74003992,627.854567617,291,55,39,13.83
51048,15146,4710,1,151460004710,7392.14307592,524.990145365,330,55,30,9.43
51486,15146,4954,1,151460004954,19954.4336736,697.103815018,220,55,20,9.52
51495,15146,4963,1,151460004963,37164.3039123,813.048400818,33,55,0,0
48925,15146,3771,1,151460003771,8881.5191544,432.583468057,192,56,14,7.87
49462,15146,3780,1,151460003780,11326.2320432,433.21151006,320,56,32,9.58
49466,15146,3784,1,151460003784,6964.1596856,356.293409638,227,56,16,7.66
49478,15146,3796,1,151460003796,5900.44721744,315.224519297,67,56,2,2.86
49479,15146,3797,1,151460003797,6888.50114456,358.343715885,105,56,8,8.33
49483,15146,3801,1,151460003801,15759.4990241,577.303808484,209,56,7,3.27
49485,15146,3803,1,151460003803,5507.21024204,316.041016767,240,56,27,11.69
49494,15146,3812,1,151460003812,10437.6661521,537.206321689,290,56,22,7.75
49498,15146,3816,1,151460003816,18713.077463,691.846177035,358,56,16,4.55
49499,15146,3817,1,151460003817,9773.11828262,471.149506395,315,56,36,12.77
49506,15146,3824,1,151460003824,17033.5013658,724.566311157,274,56,26,10.16
49527,15146,3845,1,151460003845,15276.685856,494.251668936,53,56,2,3.77
48702,15146,3906,1,151460003906,14223.4325493,651.493958844,274,57,28,9.62
48760,15146,3870,1,151460003870,8465.49835948,431.555962786,229,57,11,5.26
48773,15146,3883,1,151460003883,11692.4781298,533.761421066,272,57,18,6.38
49726,15146,3921,1,151460003921,10097.3010133,505.994314881,224,57,15,7.43
50933,15146,4076,1,151460004076,9856.97234396,476.419844615,264,58,41,17.08
50934,15146,4077,1,151460004077,10971.706931,602.836917398,526,58,84,15.5
50939,15146,4082,1,151460004082,34913.9869285,808.713962681,344,58,33,10.93
50941,15146,4084,1,151460004084,12673.1657966,645.240515178,286,58,70,29.66
50942,15146,4085,1,151460004085,12644.6936326,479.494164174,332,58,80,25.97
50952,15146,4095,1,151460004095,4909.01548656,332.860884919,208,58,48,30.97
50956,15146,4099,1,151460004099,5420.41017956,377.391562518,298,58,120,47.24
50964,15146,4107,1,151460004107,12347.5821671,622.018019852,255,58,50,20.16
48696,15146,3900,1,151460003900,19863.2446464,585.524218509,162,59,23,14.37
48780,15146,3890,1,151460003890,10442.2751956,410.730150823,73,59,3,4.84
49617,15146,3947,1,151460003947,7515.41242138,358.453327212,229,59,22,10.78
50560,15146,3954,1,151460003954,12227.7211009,625.76538984,334,59,66,21.15
50974,15146,4117,1,151460004117,2116.30549628,193.442132386,49,59,4,8.33
51004,15146,4147,1,151460004147,8284.02818624,399.179827065,110,59,9,8.91
52753,15146,3429,1,151460003429,13847.3350288,578.754836467,262,60,6,2.47
52760,15146,3436,1,151460003436,8590.19768096,443.931806255,320,60,8,2.72
52766,15146,3442,1,151460003442,12411.6153044,501.69461311,336,60,9,2.9
52774,15146,3474,1,151460003474,15685.6020155,515.077805173,389,60,24,6.5
49078,15146,3450,1,151460003450,9798.17860632,499.74847657,345,60,23,6.71
49079,15146,3451,1,151460003451,7499.62735296,397.798691332,166,60,5,2.89
49084,15146,3456,1,151460003456,12111.2037117,497.016013268,238,60,17,6.77
49085,15146,3457,1,151460003457,8862.93227536,464.687015268,351,60,14,4.31
49091,15146,3463,1,151460003463,7716.86754975,407.876649436,197,60,25,13.09
49092,15146,3464,1,151460003464,18094.4823137,575.024495732,357,60,14,4.07
52724,15146,3403,1,151460003403,20445.539984,575.693983101,0,60,0,0
52757,15146,3433,1,151460003433,3317.18905372,267.248119946,39,60,0,0
52761,15146,3437,1,151460003437,12764.844936,452.75567674,393,60,26,7.76
52783,15146,3483,1,151460003483,13446.9674962,631.790243922,467,60,24,5.57
54599,15146,3400,1,151460003400,141748.635264,1966.83129816,20,60,1,5.56
54153,15146,3335,1,151460003335,12076.8061623,478.420498257,464,62,75,17.28
54156,15146,3338,1,151460003338,9530.523779,451.656611002,227,62,25,11.11
54158,15146,3340,1,151460003340,19388.2459462,762.347985278,298,62,4,1.44
54184,15146,3342,1,151460003342,7770.50120795,419.457229264,353,62,103,31.12
54199,15146,3359,1,151460003359,6411.67334948,400.424825414,192,62,9,4.92
54238,15146,3392,1,151460003392,10896.7454418,451.82701321,159,62,50,35.97
54194,15146,3353,1,151460003353,9613.69112236,465.116635537,387,62,60,17.91
54195,15146,3354,1,151460003354,7137.99849412,448.161033852,332,62,26,9.25
54196,15146,3355,1,151460003355,37127.2532392,837.800448974,43,62,0,0
54210,15146,3362,1,151460003362,49299.0832918,1005.36095913,199,62,55,24.55
54211,15146,3363,1,151460003363,11139.5334137,625.270744342,66,62,4,3.7
54215,15146,3368,1,151460003368,3843.92846584,345.051293069,83,62,1,1.25
54229,15146,3382,1,151460003382,16466.3817832,721.816692856,256,62,17,5.35
54236,15146,3389,1,151460003389,37703.1876115,863.200058971,105,62,14,13.59
54241,15146,3395,1,151460003395,42353.0655029,1631.00474511,181,62,19,11.38
54126,15146,3279,1,151460003279,30134.3258751,697.271789673,298,63,15,5.42
54137,15146,3317,1,151460003317,9439.47082432,420.225003183,192,63,52,27.23
54583,15146,3297,1,151460003297,57850.0462166,1006.68476833,121,63,13,11.11
52534,15146,3295,1,151460003295,18592.765096,612.496204313,421,63,13,3.4
54616,15146,3504,1,151460003504,42813.4437446,1357.94410679,7,63,1,14.29
54692,15146,3296,1,151460003296,25636.5564326,815.749413412,267,63,53,19.2
54070,15146,3211,1,151460003211,9213.12958988,391.258498949,233,64,37,18.05
54075,15146,3216,1,151460003216,57809.358109,1052.01251827,0,64,0,0
54076,15146,3217,1,151460003217,10147.1690915,492.646307684,170,64,2,1.18
54079,15146,3220,1,151460003220,3433.85730552,234.557387268,125,64,4,3.45
54148,15146,3330,1,151460003330,12144.8980098,458.065363368,267,64,9,3.54
54586,15146,3194,1,151460003194,28479.3626822,659.199080847,349,64,51,15.18
54587,15146,3193,1,151460003193,43577.6527326,1025.53140739,256,64,16,6.58
54687,15146,3215,1,151460003215,30400.727331,799.221081312,0,64,0,0
54065,15146,3206,1,151460003206,31929.4995485,737.560380797,272,64,35,15.35
54068,15146,3209,1,151460003209,12372.9828385,509.13900124,291,64,41,15.24
54088,15146,3231,1,151460003231,11445.3362336,480.640973145,177,64,1,0.57
54100,15146,3248,1,151460003248,33946.3584772,802.925066331,450,64,25,5.77
54101,15146,3249,1,151460003249,25435.9038886,765.333326537,147,64,2,1.33
54115,15146,3263,1,151460003263,9623.50433564,446.345596512,148,64,5,3.31
54141,15146,3323,1,151460003323,30217.1502193,749.487626857,176,64,50,34.72
51314,15146,5228,1,151460005228,29541.0856395,745.540400932,335,65,42,13.17
51343,15146,5262,1,151460005262,7905.06315396,380.842974695,254,65,28,12.56
51354,15146,5273,1,151460005273,10546.4843776,432.677427788,311,65,36,15.19
51369,15146,5290,1,151460005290,90513.9419819,1369.10733168,479,65,65,14.94
51377,15146,5298,1,151460005298,6725.18604062,352.600636423,129,65,16,11.85
54319,15146,6042,1,151460006042,16528.2103739,537.979387757,593,65,198,33.9
51278,15146,5188,1,151460005188,12230.5496622,497.631433546,299,66,34,12.32
51292,15146,5202,1,151460005202,22524.4029092,780.596422085,703,66,241,35.7
51331,15146,5245,1,151460005245,34929.9976133,765.78973437,405,66,73,18.02
51346,15146,5265,1,151460005265,10337.6326193,415.606589633,394,66,53,14.72
51506,15146,5279,1,151460005279,6809.30422372,377.131039831,123,66,13,10.57
51390,15146,4768,1,151460004768,7308.37399658,527.844591862,305,67,134,49.81
51393,15146,4771,1,151460004771,10421.7023209,525.602599703,686,67,248,36.15
51398,15146,4776,1,151460004776,5288.88436684,303.671976677,250,67,44,18.03
51399,15146,4777,1,151460004777,13761.2333508,524.514836987,445,67,200,44.05
51437,15146,4890,1,151460004890,17879.3351568,566.237066099,379,67,63,18.81
54165,15146,4819,1,151460004819,6673.43126234,382.275792143,85,67,4,5.71
50150,15146,4874,1,151460004874,12212.5872618,451.801581891,161,68,25,15.53
51400,15146,4828,1,151460004828,10051.8692938,579.276163049,410,68,115,27.45
51425,15146,4877,1,151460004877,3942.9676049,342.720354485,109,68,23,23.71
51446,15146,4899,1,151460004899,4676.93791596,285.022253163,119,68,44,45.36
51478,15146,4946,1,151460004946,8118.17769352,381.479135452,304,68,44,14.67
51060,15146,4722,1,151460004722,86485.1522091,1422.41806369,0,69,0,0
51114,15146,4732,1,151460004732,4085.75666852,316.991893897,29,69,2,6.9
51121,15146,4739,1,151460004739,6462.93136544,352.16373121,53,69,3,5.66
51127,15146,4745,1,151460004745,10960.9777929,450.406805266,4,69,0,0
51128,15146,4746,1,151460004746,10299.471201,499.292960457,68,69,3,4.05
51129,15146,4747,1,151460004747,26574.3848913,680.573134426,234,69,13,5.86
51130,15146,4748,1,151460004748,34563.7063792,829.772518253,77,69,7,10.45
51236,15146,5143,1,151460005143,14230.5881688,577.858772432,0,69,0,0
51237,15146,5144,1,151460005144,11729.0043614,434.162555092,2,69,0,0
51244,15146,5151,1,151460005151,27063.9695195,806.509669791,78,69,14,20.59
51245,15146,5153,1,151460005153,27560.3358146,702.145309725,475,69,86,17.59
51248,15146,5156,1,151460005156,15053.717518,534.984201094,180,69,20,10.36
51251,15146,5159,1,151460005159,15234.1958008,590.213607728,134,69,8,6.06
51257,15146,5165,1,151460005165,33599.4510996,774.622064071,364,69,15,4.17
51265,15146,5174,1,151460005174,116102.80602,1593.71405918,0,69,0,0
51268,15146,5177,1,151460005177,22454.4016722,720.569033166,0,69,0,0
51269,15146,5178,1,151460005178,26659.0699565,762.264845707,0,69,0,0
51429,15146,4882,1,151460004882,6174.80589279,548.271117035,108,69,24,23.3
51454,15146,4922,1,151460004922,11072.6463231,522.984826169,253,69,33,12.99
51456,15146,4924,1,151460004924,11681.2449725,501.706971399,0,69,0,0
51467,15146,4935,1,151460004935,6525.11810414,399.945270848,437,69,49,11.45
48744,15146,3854,1,151460003854,10299.5823083,449.58733402,388,70,170,42.5
49601,15146,3930,1,151460003930,16827.600419,525.234600603,349,70,52,15.38
50556,15146,3925,1,151460003925,7272.60962836,431.570776256,163,70,9,5.81
50559,15146,3928,1,151460003928,10014.396409,515.303457033,153,70,34,22.22
50564,15146,3958,1,151460003958,6185.52780204,389.078757334,235,70,13,5.39
51099,15146,4976,1,151460004976,97801.6478203,1966.56077846,473,71,51,10.97
51183,15146,5051,1,151460005051,25674.2494928,705.356869328,134,71,2,1.61
51186,15146,5054,1,151460005054,27456.4901989,725.408921316,471,71,55,12.97
51213,15146,5113,1,151460005113,19144.6507922,624.049393108,251,71,10,4.02
50617,15146,5092,1,151460005092,8313.23414598,383.968052631,257,72,18,7.2
